ID_Petani,Desa,Kelompok_Tani,Komoditas,Urea_MT1,NPK_MT1,Organik_MT1,Urea_MT2,NPK_MT2,Organik_MT2,Urea_MT3,NPK_MT3,Organik_MT3,Luas_Tanah_m2,Total_Urea,Total_NPK,Total_Organik,Total_Pupuk,Luas_Tanah_ha,Status_Urea,Status_NPK,Status_Organik,Jatah_Urea_Min,Jatah_Urea_Max,Jatah_NPK_Min,Jatah_NPK_Max,Jatah_Organik_Min,Jatah_Organik_Max,Final_Status,Urea_per_ha,NPK_per_ha,Organik_per_ha,Total_per_ha,Total_MT1,Total_MT2,Total_MT3,Urea_Label,Urea_Median,Urea_Lower_Bound,Urea_Upper_Bound,NPK_Label,NPK_Median,NPK_Lower_Bound,NPK_Upper_Bound,Organik_Label,Organik_Median,Organik_Lower_Bound,Organik_Upper_Bound,Overall_Status
P2799,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2800,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2801,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2802,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2803,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2804,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2805,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2806,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2807,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2808,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2809,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2810,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2811,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2812,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2813,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2814,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2815,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2816,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2817,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2818,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2819,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2820,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2821,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2822,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2823,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2824,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2825,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2826,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2827,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2828,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2829,PATANE IV,SIRAITURUK PASIR OK JAYA,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2830,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal,250.0,350.0,0.0,600.0,0,300,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2831,PATANE IV,ULI,JAGUNG,0,0,0,62,87,0,125,175,0,7500,187,262,0,449,0.75,Normal,Normal,Normal,0.0,187.5,0.0,262.5,0.0,750.0,Normal,249.33333333333334,349.3333333333333,0.0,598.6666666666666,0,149,300,Underuse,250.0,250.0,250.0,Underuse,350.0,350.0,350.0,Normal,,,,Underuse
P2832,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal,250.0,350.0,0.0,600.0,0,300,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2833,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal,250.0,350.0,0.0,600.0,0,300,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2834,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,250,350,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal,250.0,350.0,0.0,600.0,0,300,600,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2835,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,250,350,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal,250.0,350.0,0.0,600.0,0,300,600,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2836,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal,250.0,350.0,0.0,600.0,0,300,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2837,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal,250.0,350.0,0.0,600.0,0,300,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2838,PATANE IV,ULI,JAGUNG,0,0,0,250,350,0,250,350,0,20000,500,700,0,1200,2.0,Normal,Normal,Normal,0.0,500.0,0.0,700.0,0.0,2000.0,Normal,250.0,350.0,0.0,600.0,0,600,600,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2839,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal,250.0,350.0,0.0,600.0,0,300,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2840,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,250,350,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal,250.0,350.0,0.0,600.0,0,300,600,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2841,PATANE IV,ULI,JAGUNG,0,0,0,250,350,0,125,175,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal,250.0,350.0,0.0,600.0,0,600,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2842,PATANE IV,ULI,JAGUNG,0,0,0,250,350,0,125,175,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal,250.0,350.0,0.0,600.0,0,600,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2843,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal,250.0,350.0,0.0,600.0,0,300,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2844,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,250,350,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal,250.0,350.0,0.0,600.0,0,300,600,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2845,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal,250.0,350.0,0.0,600.0,0,300,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2846,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal,250.0,350.0,0.0,600.0,0,300,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2847,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,250,350,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal,250.0,350.0,0.0,600.0,0,300,600,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2848,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,250,350,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal,250.0,350.0,0.0,600.0,0,300,600,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2849,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,250,350,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal,250.0,350.0,0.0,600.0,0,300,600,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2850,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,250,350,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal,250.0,350.0,0.0,600.0,0,300,600,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2851,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal,250.0,350.0,0.0,600.0,0,300,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2852,PATANE IV,ULI,JAGUNG,0,0,0,250,350,0,0,0,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal,250.0,350.0,0.0,600.0,0,600,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2853,PATANE IV,ULI,JAGUNG,0,0,0,250,350,0,0,0,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal,250.0,350.0,0.0,600.0,0,600,0,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2854,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal,250.0,350.0,0.0,600.0,0,300,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2855,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,250,350,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal,250.0,350.0,0.0,600.0,0,300,600,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2856,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal,250.0,350.0,0.0,600.0,0,300,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2857,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal,250.0,350.0,0.0,600.0,0,300,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2858,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal,250.0,350.0,0.0,600.0,0,300,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2859,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,250,350,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal,250.0,350.0,0.0,600.0,0,300,600,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2860,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal,250.0,350.0,0.0,600.0,0,300,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2861,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,250,350,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal,250.0,350.0,0.0,600.0,0,300,600,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2862,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,250,350,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal,250.0,350.0,0.0,600.0,0,300,600,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2863,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,250,350,0,15000,375,525,0,900,1.5,Normal,Normal,Normal,0.0,375.0,0.0,525.0,0.0,1500.0,Normal,250.0,350.0,0.0,600.0,0,300,600,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2864,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal,250.0,350.0,0.0,600.0,0,300,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2865,PATANE IV,ULI,JAGUNG,0,0,0,125,175,0,125,175,0,10000,250,350,0,600,1.0,Normal,Normal,Normal,0.0,250.0,0.0,350.0,0.0,1000.0,Normal,250.0,350.0,0.0,600.0,0,300,300,Normal,250.0,250.0,250.0,Normal,350.0,350.0,350.0,Normal,,,,Normal
P2866,PATANE IV,ULI,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2867,PATANE IV,ULI,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2868,PATANE IV,ULI,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2869,PATANE IV,ULI,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2870,PATANE IV,ULI,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2871,PATANE IV,ULI,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2872,PATANE IV,ULI,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2873,PATANE IV,ULI,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2874,PATANE IV,ULI,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2875,PATANE IV,ULI,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2876,PATANE IV,ULI,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2877,PATANE IV,ULI,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2878,PATANE IV,ULI,PADI,125,150,500,0,0,0,0,0,0,5000,125,150,500,775,0.5,Normal,Normal,Normal,0.0,125.0,0.0,150.0,0.0,500.0,Normal,250.0,300.0,1000.0,1550.0,775,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
P2879,PATANE IV,ULI,PADI,250,300,1000,0,0,0,0,0,0,10000,250,300,1000,1550,1.0,Normal,Normal,Normal,0.0,250.0,0.0,300.0,0.0,1000.0,Normal,250.0,300.0,1000.0,1550.0,1550,0,0,Normal,250.0,250.0,250.0,Normal,300.0,300.0,300.0,Normal,,,,Normal
